loc,language,title,keywords,date,time
https://www.tio.ch/ticino/cronaca/1711949/residente-assessore-comasco-mendrisiotto-vacallo,it,Pena definitiva per l’ex assessore comasco residente nel Mendrisiotto,"comasco residente,ex assessore,assessore,comasco,mendrisiotto,residente,ricorso,vacallo,cassazione,54enne",2023-11-12,16:28:00
https://www.tio.ch/people/people/1711948/napoleon-troppo-grande-per-lo-schermo,it,"""Napoleon"", troppo grande per lo schermo","francese,scott,napoleone,troppo grande,schermo,ridley scott,film,ridley,cinema,napoléon",2023-11-12,16:30:00
https://www.tio.ch/svizzera/politica/1711954/stati-l-alleanza-del-centro-ha-conservato-i-suoi-13-seggi,it,"Stati, l'Alleanza del Centro ha conservato i suoi 13 seggi","conservato,partito,seggi,alleanza,stati,centro,unico partito,verdi,cantoni,nazionale",2023-11-12,16:46:00
https://www.tio.ch/dal-mondo/cronaca/1711957/aereo-militare-usa-si-schianta-nel-mediterraneo-cinque-morti,it,Aereo militare Usa si schianta nel Mediterraneo: cinque morti,"mediterraneo,aereo,uniti,cinque,stati,morti,stati uniti,usa,militari,condoglianze",2023-11-12,16:53:00
https://www.tio.ch/svizzera/politica/1711960/primo-stati-cantoni-vaud-ginevra,it,"Stati, ecco i risultati dei ballottaggi","primo,cantoni,friburgo,vaud,stati,primo turno,cantoni romandi,ginevra,vallese,quattro",2023-11-12,16:56:00
https://www.tio.ch/sport/hockey/1711961/niente-ambri-per-kahun,it,Niente Ambrì per Kahun,"ambrì,kahun,comportamento,league,national,national league,novembre,gottardo,berna,arena",2023-11-12,17:02:00
https://www.tio.ch/sport/calcio/1711911/lugano-league-zurigo-mattia-croci-torti,it,Lugano senza risorse: lo Zurigo espugna Cornaredo,"cornaredo,zurigo,lugano,campionato,bianconeri,gare,punto,cinque,league,deana",2023-11-12,17:27:00
https://www.tio.ch/dal-mondo/attualita/1711971/in-105-000-alla-marcia-contro-l-antisemitismo,it,In 105'000 alla marcia contro l'antisemitismo,"francia,marcia,antisemitismo,francese,elisabeth,premier,corteo,buona parte,borne,elisabeth borne",2023-11-12,17:31:00
https://www.tio.ch/ticino/cronaca/1711976/chili-due-accusa-federale-infrazione,it,Trasportavano 200 chili di erba: due persone a processo,"infrazione aggravata,chili,legge federale,accusa,due,federale,infrazione,chiasso,legge,accusa principale",2023-11-12,17:56:00
https://www.tio.ch/sport/altri-sport/1711955/tennis-cup-stakusic-trevisan-billie,it,Le canadesi vincono i due singolari e si aggiudicano il trofeo,"tennis,trofeo,fernandez,martina,marina,jasmine,piegato,marina stakusic,leylah fernandez,paolini",2023-11-12,18:18:00
https://www.tio.ch/sport/calcio/1711947/roma-napoli-bologna-lazio-fiorentina,it,"Derby, pari e patta","roma,napoli,derby,lazio,lazio roma,fiorentina,serie,casa,empoli,punto",2023-11-12,19:01:00
https://www.tio.ch/ticino/cronaca/1711990/si-e-spento-il-mago-fantasios,it,Si è spento il Mago Fantasios,"mago,fantasios,mago fantasios,alfonso,paganetti,tempo,alfonso paganetti,tenero,leucemia,anni",2023-11-12,19:35:00
https://www.tio.ch/svizzera/attualita/1711920/hamas-raccoglie-fondi-in-svizzera-i-dubbi-su-una-fondazione-di-ginevra,it,Hamas raccoglie fondi in Svizzera? I dubbi su una Fondazione di Ginevra,"ginevra,svizzera,hamas,fondi,fondazione,gaza,gharbi,fsh,federale,inchiesta",2023-11-12,19:40:00
https://www.tio.ch/sport/calcio/1711983/lugano-in-crisi-si-penso-sia-la-parola-giusta,it,"«Lugano in crisi? Sì, penso sia la parola giusta»","zurigo,parola giusta,lugano,crisi,penso,parola,macek,croci-torti,qualche,pausa",2023-11-12,20:00:00
https://www.tio.ch/dal-mondo/attualita/1712000/una-delegazione-ucraina-a-washington,it,Una delegazione ucraina a Washington,"ucraina,washington,incontri,guerra,delegazione,difesa,proposte,pace,rafforzamento,kiev",2023-11-12,20:28:00
https://www.tio.ch/dal-mondo/attualita/1711595/una-sola-missione-dare-la-caccia-ai-terroristi,it,Una sola missione: «Dare la caccia ai terroristi»,"sola missione,missione,israele,terroristi,caccia,hamas,segreti israeliani,servizi,attacco,servizi segreti",2023-11-12,21:08:00
https://www.tio.ch/dal-mondo/cronaca/1712004/scontro-a-fuoco-tra-polizia-e-narcos-e-una-carneficina,it,Scontro a fuoco tra polizia e narcos: è una carneficina,"polizia,scontro,narcos,fuoco,agenti,imboscata,zacateca,alba,en,messico",2023-11-12,21:28:00
https://www.tio.ch/sport/calcio/1712003/inter,it,Una magia di Dimarco e un rigore di Calhanoglu: l'Inter batte il Frosinone,"inter,dimarco,calhanoglu,frosinone,rigore,serie,magia,nerazzurri,magia dimarco,frosinone inter",2023-11-12,21:40:00
https://www.tio.ch/sport/calcio/1711997/aa,it,Israele battuto dal Kosovo,"israele,kosovo,murat,yakin,murat yakin,svizzera,israele kosovo,milot,milot rashica,israele kosovo bielorussia",2023-11-12,21:45:00
https://www.tio.ch/svizzera/politica/1711727/berset-aveva-gia-pensato-due-volte-alle-dimissioni,it,Berset aveva già pensato due volte alle dimissioni,"federale,dimissioni,berset,pensato,due volte,due,già pensato due,pensato due volte,già pensato,pensato due",2023-11-12,22:18:00
https://www.tio.ch/aziende-ticinesi-informano/1710614/dipendenze-evento-digitaleon0ff-concorso-video-lugano-giovani-tema-workshop-mondo,it,#digitaleOn0ff: un pomeriggio dedicato alle dipendenze digitali,"lugano,giovani,mondo,concorso,video,tema,promosso,pomeriggio,evento,dedicato",2023-11-13,04:57:00
https://www.tio.ch/agenda/biglietteria/1711875/lugano-westerman-an-resa-conti,it,A Lugano la resa dei conti di Westerman,"lugano,westerman,an,resa,conti,fault,inbuilt,inbuilt fault,an inbuilt fault,an inbuilt",2023-11-13,05:30:00
https://www.tio.ch/people/people/1711819/libera-da-due-anni-ma-vittima-del-fanatismo,it,"Libera da due anni, ma vittima del fanatismo","due,stata,anni,britney spears,britney,spears,fa,cantante,fan,due anni",2023-11-13,05:30:00
https://www.tio.ch/ticino/attualita/1710639/troppo-cibo-nel-lago-lo-stato-bacchetta-agno,it,"Troppo ""cibo"" nel lago: lo Stato bacchetta Agno","cianobatteri,agno,lago,stato,cantone,sindaco,lettera,acque,situazione,fosforo",2023-11-13,05:30:00
https://www.tio.ch/ticino/attualita/1711278/se-la-gente-lascia-il-settore-pubblico-per-il-privato-un-motivo-ci-sara,it,"«Se la gente lascia il settore pubblico per il privato, un motivo ci sarà»","spitex,asi,va,infermieri,domicilio,settore pubblico,lilia cereda nodari,nodari,ticinese,controllo",2023-11-13,05:31:00
https://www.tio.ch/dal-mondo/attualita/1712017/inizia-l-addestramento-degli-ucraini-sui-caccia-f-16,it,Inizia l'addestramento degli ucraini sui caccia F-16,"addestramento,ucraina,f-16,militari,ucraini,aiuti militari,aiuti,piloti,berlino,paesi",2023-11-13,05:58:00
https://www.tio.ch/sport/calcio/1711975/crisi-lugano-si-ma,it,"Crisi-Lugano? Sì, ma...","lugano,crisi-lugano,bianconeri,assenti,super league,league,finale,partita,quando,stati",2023-11-13,06:00:00
https://www.tio.ch/dal-mondo/attualita/1711981/truppe-israeliane-nel-parlamento-hamas-ha-perso-il-controllo-di-gaza,it,Truppe israeliane nel parlamento: «Hamas ha perso il controllo di Gaza»,"hamas,gaza,israele,libano,hezbollah,city,qatar,hamas gaza,gaza city,gaza libano",2023-11-13,06:35:00
https://www.tio.ch/rubriche/ospite/1712020/attivita-mendrisio-macello-vanossi-iris,it,Ho 18 anni: lo skatepark di Mendrisio all’ex macello non va bene!,"iris vanossi,mendrisio,attività,ex macello,vanossi,macello,iris,skate,altre,luogo",2023-11-13,06:44:00
https://www.tio.ch/svizzera/attualita/1712019/salari-in-aumento-nel-2024,it,Salari in aumento nel 2024,"moser,svizzera,salari,aumento,imprenditori,usi,unione svizzera,presidente,unione,annuncia",2023-11-13,07:01:00
https://www.tio.ch/rubriche/mobilita/1710959/marcia-nevera-velocita-record-retromarcia-rimac,it,"Rimac Nevera, record di velocità… in retromarcia","nevera,rimac nevera,velocità,marcia,record,retromarcia,rimac,km,marcia indietro,hypercar",2023-11-13,07:14:00
https://www.tio.ch/rubriche/fashionchannel/1711489/l-innovativa-tecnica-di-balayage-e-color-correction-torna-nei-saloni-hairlovers,it,L’innovativa tecnica di balayage e color correction torna nei saloni Hairlovers,"biondo,hairlovers,schiariture,balayage",2023-11-13,08:00:00
https://www.tio.ch/newsblog/ated/1712027/swisscom-solutions-services-colleghiamo-tra-loro-le-persone-le-aziende-e-le-cose,it,"Swisscom Solutions & Services: colleghiamo tra loro le persone, le aziende e le cose","solutions,ated,services,connessione,swisscom,rezzonico,swisscom solutions,ticino,rete,ovunque",2023-11-13,08:03:00
https://www.tio.ch/ticino/attualita/1712024/ghiacciai-ticinesi-in-ritirata-si-stima-che-in-5-10-anni-scompariranno,it,Ghiacciai ticinesi in ritirata: si stima che in 5-10 anni scompariranno,"ticinesi,5-10 anni,ghiacciai ticinesi,fusione,stima,ghiacciai,anni,perdita,territorio,stata",2023-11-13,08:08:00
https://www.tio.ch/newsblog/health-fitness-wellness/1712031/sciatica,it,Sciatica,"dolore,rimedi,sintomi,med,può,essere,rispetto,esercizi,wang,nervo",2023-11-13,08:27:00
https://www.tio.ch/dal-mondo/attualita/1712034/seul-sicurezza-austin-pyongyang-usa,it,L'asse per arginare la minaccia nucleare di Pyongyang,"usa,pyongyang,seul,corea,sicurezza,austin,difesa,impegno,sud,indo-pacifico",2023-11-13,08:35:00
https://www.tio.ch/ticino/attualita/1712042/installato-un-defibrillatore-pubblico-in-via-vergio,it,Installato un defibrillatore pubblico in via Vergiò,"via vergiò,vergiò,defibrillatore pubblico,defibrillatore,via,defibrillatori,localizzazione,iniziativa,mappa,iniziativa rientra",2023-11-13,08:53:00
https://www.tio.ch/dal-mondo/attualita/1712044/vittoria-tregua-giustificarla-ue-russia-cerchiamo-arriva,it,«Se si arriva alla tregua e noi cerchiamo di giustificarla sarà una vittoria per la Russia»,"giustificarla,tregua,cerchiamo,vittoria,arriva,ue,russia,gabrielius landsbergis,usa,gabrielius",2023-11-13,09:00:00
https://www.tio.ch/economia/svizzera/1712045/la-disoccupazione-aumenta-al-4-2-ma-e-in-calo-su-base-annua,it,"La disoccupazione aumenta al 4,2%, ma è in calo su base annua","base annua,base,aumenta,lavoro,calo,disoccupazione,ilo,svizzera,tasso,organizzazione",2023-11-13,09:02:00
https://www.tio.ch/dal-mondo/politica/1712047/aver-rimpasto-governo-suella-braverman,it,"Rimpasto di governo, Suella Braverman perde il posto","aver,rimpasto,regno unito,governo,suella braverman,braverman,suella,polizia,controversa ministra,raduni",2023-11-13,09:08:00
https://www.tio.ch/economia/ticino/1712049/caro-affitto-il-ticino-tra-i-cantoni-piu-colpiti,it,Caro affitto: il Ticino tra i cantoni più colpiti,"ticino,cantoni,canton,ottobre,affittati,pigioni,aumentate,appartamenti,appartamenti nuovi,nuovamente affittati",2023-11-13,09:13:00
https://www.tio.ch/ticino/attualita/1712046/assegni-famigliari-da-adeguare-all-indice-del-costo-della-vita,it,Assegni famigliari «da adeguare all'indice del costo della vita»,"vita,famiglia,figli,costo,indice,assegni,assegni famiglia,giulia,anni,cantone",2023-11-13,09:20:00
https://www.tio.ch/svizzera/cronaca/1712053/sfrecciavano-con-auto-potentissime-per-le-strade-di-zurigo-quattro-fermi,it,Sfrecciavano con auto potentissime per le strade di Zurigo. Quattro fermi,"potentissime,quattro,auto potentissime,auto,zurigo,aver,aver guidato,guidato,moto,schiena",2023-11-13,09:27:00
https://www.tio.ch/ticino/cronaca/1712056/arrestato-in-dogana-con-74-ovuli-di-cocaina,it,Arrestato in dogana con 74 ovuli di cocaina,"ovuli,dogana,stato,cocaina,amsterdam,milano,stato perquisito,bus proveniente,perquisito,uomo stato",2023-11-13,09:37:00
https://www.tio.ch/dal-mondo/cronaca/1712063/protesta-milano-traffico-generazione-manifestanti,it,Blitz di Ultima generazione: traffico in tilt a Milano,"milano,ultima generazione,traffico,generazione,protesta,manifestanti,scritta fondo riparazione,iniziata intorno,fondo riparazione,striscioni",2023-11-13,09:49:00
https://www.tio.ch/ticino/politica/1712062/tagli-novembre-piazza-cantone-pensioni-basta,it,"«Basta a tagli salariali e pensioni, tutti in piazza il 22 novembre»","tagli salariali,cemea,tagli,pensioni,novembre,piazza,basta,cantone,manifestazione,bellinzona",2023-11-13,09:52:00
https://www.tio.ch/sport/calcio/1711631/ronaldo-compra-chi-lo-accusava,it,Ronaldo compra chi lo accusava,"ronaldo,portogallo,gruppi editoriali,importanti gruppi,importanti gruppi editoriali,gruppi,cr7,comunicazione,stato,anni",2023-11-13,10:00:00
https://www.tio.ch/svizzera/politica/1712069/svizzera-oriente-guerra-centro-colloqui,it,La guerra in Medio Oriente al centro di colloqui governo-partiti,"medio oriente,svizzera,colloqui,guerra,oriente,centro,federale,prossima legislatura,ripercussioni,prospettive",2023-11-13,10:06:00
https://www.tio.ch/dal-mondo/attualita/1712026/cinque-minuti-per-recuperare-animali-e-oggetti-indispensabili,it,Cinque minuti per recuperare animali e oggetti indispensabili,"islanda,oggetti indispensabili,grindavík,minuti,cinque minuti,eruzione,cinque,animali,oggetti,area",2023-11-13,10:08:00
https://www.tio.ch/svizzera/attualita/1712021/la-violenza-in-sala-parto-subdola-e-nascosta,it,La violenza in sala parto «subdola» e «nascosta»,"violenza,svizzera,donne,donna,sala,parto,sala parto,contrazioni,violenza sala,violenza sala parto",2023-11-13,10:13:00
https://www.tio.ch/dal-mondo/cronaca/1712071/cameron-ministro-david-esteri-premier,it,David Cameron nuovo ministro degli Esteri britannico,"brexit,david cameron,cameron,premier,esteri,ministro,david,regno,ex premier,stato",2023-11-13,10:14:00
https://www.tio.ch/rubriche/ospite/1712070/in-risposta-alle-dichiarazioni-di-domenico-zucchetti,it,In risposta alle dichiarazioni di Domenico Zucchetti,"zucchetti,elena,domenico,domenico zucchetti,galantino,elena galantino,dichiarazioni,chiasso,vice,vice presidente",2023-11-13,10:14:00
https://www.tio.ch/svizzera/cronaca/1712074/15enne-prende-l-auto-del-padre-e-provoca-incidente,it,15enne prende l'auto del padre e provoca incidente,"padre,incidente,auto,15enne,grigioni,bravata,polizia,veicolo,svizzera,coira",2023-11-13,10:24:00
https://www.tio.ch/dal-mondo/cronaca/1712075/operai-salvati-tunnel-squadre-mattina,it,Crolla un ponte: salvati dopo un giorno 40 operai,"salvati,squadre,mattina,operai,ieri mattina,nord,tunnel,protezione,protezione civile,crollato",2023-11-13,10:25:00
https://www.tio.ch/svizzera/attualita/1712073/quali-sono-le-tue-speranze-per-il-2024,it,Quali sono le tue speranze per il 2024?,"quali,speranze,sondaggio,aspettative,partecipa,quali speranze,aspettative anno,svizzera,barometro,anno nuovo 2024",2023-11-13,10:28:00
https://www.tio.ch/ticino/attualita/1712072/dopo-un-anno-il-comune-non-ha-ancora-risposto-alla-mia-interrogazione,it,«Dopo un anno il Comune non ha ancora risposto alla mia interrogazione»,"centenario,loc,locarno,risposta,interrogazione,patto,comune,marko antunovic,municipio,ritardo",2023-11-13,10:39:00
https://www.tio.ch/ticino/attualita/1712043/tio-ch-e-20-minuti-arrivano-anche-su-whatsapp,it,Tio.ch e 20 minuti arrivano anche su WhatsApp,"minuti,whatsapp,canale,notizie,ticinonline,informati,repdns text=""tio.ch"" ,replaced-dns repdns text=""tio.ch""  minuti,replaced-dns repdns text=""tio.ch"" ,repdns text=""tio.ch""  minuti",2023-11-13,11:08:00
https://www.tio.ch/ticino/attualita/1712089/locarno-il-preventivo-2024-prevede-un-surplus-di-58-250-franchi,it,"Locarno, il preventivo 2024 prevede un surplus di 58'250 franchi","locarno,franchi,prevede,chf,particolare,effetti,chf 000,legge,città,investimenti",2023-11-13,11:14:00
https://www.tio.ch/rubriche/ospite/1712094/locarno-gordola-riarena-andrea-berri-aggregazione-storia-derby,it,I derby tra Gordola e Riarena: cancelliamoli dalla storia con una bella aggregazione?,"riarena,lavertezzo,gordola,berri,andrea berri,derby,storia,aggregazione,locarno,andrea",2023-11-13,11:18:00
https://www.tio.ch/newsblog/viaggi-turismo/1712091/cascate-maestose-e-un-tuffo-nel-mondo-di-james-bond,it,Cascate maestose e un tuffo nel mondo di James Bond,"james,bond,gloria,james bond,mondo,film,valle,piz,lauterbrunnen,cascate",2023-11-13,11:18:00
https://www.tio.ch/people/people/1712092/lorenzoni-proposta-argentina-belen-elio,it,Ufficiale: Belen sposerà Elio Lorenzoni,"argentina,belen,elio lorenzoni,elio,lorenzoni,proposta,post,imprenditore,anello,maldive",2023-11-13,11:30:00
https://www.tio.ch/ticino/attualita/1712099/questa-settimana-manor-riaccende-la-sua-facciata-natalizia,it,Questa settimana Manor riaccende la sua facciata natalizia,"lugano,facciata natalizia,manor,facciata,piazza,dante,piazza dante,giovedì,novembre,accensione",2023-11-13,12:06:00
https://www.tio.ch/ticino/cronaca/1712039/chiasso-como-notte-polizia-stati,it,"Tentato scasso in stazione, poi la fuga che blocca due treni","tentato scasso,scasso,due,tentato,fuga,treni,stazione,chiasso,minimarket,tilo",2023-11-13,12:18:00
https://www.tio.ch/dal-mondo/politica/1712103/putin-e-i-contatti-con-l-occidente-non-li-esclude-mai,it,Putin e i contatti con l'Occidente: non li «esclude mai»,"contatti,putin,esclude,esclude mai,cancelliere,scholz,cancelliere tedesco,portavoce,dichiarazioni,cremlino",2023-11-13,12:22:00
https://www.tio.ch/aziende-ticinesi-informano/1712025/bistrot-afiordigusto-lugano-libro-marinella,it,"Afiordigusto, il bistrot luganese in un libro: «Cucinate con noi»","cucinate,lugano,studio foce,bistrot,cucina,foce,libro,luganese,afiordigusto,bistrot luganese",2023-11-13,12:27:00
https://www.tio.ch/svizzera/attualita/1712108/antibiotici-organizzazione-infezioni-ufsp-pazienti,it,Il piano della Confederazione per combattere la resistenza agli antibiotici,"confederazione,resistenza,antibiotici,pazienti,mani,isolamento,strategia,svizzera,infezioni,sanità",2023-11-13,12:40:00
https://www.tio.ch/ticino/cronaca/1712112/sul-bernina-con-irruenza-38enne-devasta-la-sua-auto,it,"Sul Bernina con irruenza, 38enne devasta la sua auto","38enne,bernina,gr,domenica,strada,passo,poschiavo,strada passo,passo bernina,poschiavo gr",2023-11-13,13:03:00
https://www.tio.ch/people/people/1712113/film-driver-adam-vaffanc-domanda,it,"«Vaffanc**o, prossima domanda»: Adam Driver non digerisce le critiche","film,adam,vaffanc,adam driver,prossima domanda,driver,attore,domanda,pubblico,ferrari",2023-11-13,13:07:00
https://www.tio.ch/economia/dal-mondo/1712109/l-inflazione-restera-troppo-elevata-e-ancora-per-troppo-tempo,it,"«L'inflazione resterà troppo elevata, e ancora per troppo tempo»","troppo tempo,tempo,inflazione,troppo elevata,luis de,guindos,banca centrale europea,banca centrale,vicepresidente,banca",2023-11-13,13:15:00
https://www.tio.ch/ticino/attualita/1712098/errore-franchi-targa-asta-casi,it,"Oltre 130mila franchi per una targa, per errore","targa,franchi,errore,casi,fa,circolazione,sezione,asta,offerta,battitura",2023-11-13,13:25:00
https://www.tio.ch/svizzera/attualita/1712117/al-via-la-prima-settimana-nazionale-dello-scambio-scolastico,it,"Al via la prima ""Settimana nazionale dello scambio scolastico""","scambio,settimana,settimana nazionale,elisabeth,scambio scolastico,nazionale,federale,federale elisabeth baume-schneider,federale elisabeth,consigliera federale elisabeth",2023-11-13,13:35:00
https://www.tio.ch/svizzera/cronaca/1712128/trovato-un-uomo-morto-in-un-campo,it,Trovato un uomo morto in un campo,"campo,trovato,turgovia,polizia,morte,stato,tutte,turgovia trovato,svizzera,polizia",2023-11-13,14:14:00
https://www.tio.ch/dal-mondo/cronaca/1712130/jihadi-anni-condannato-otto-beatles,it,Condannato a otto anni un terrorista dei Jihadi Beatles,"detenuto,carcere,anni,otto anni,otto,beatles,jihadi,condannato,jihadi beatles,londra",2023-11-13,14:16:00
https://www.tio.ch/sport/calcio/1712131/como-fabregas-serie-guida-longo,it,"Como, panchina a Fabregas","fabregas,como,serie,moreno,moreno longo,longo,centrocampista,sorpresa,fabregas ex,lariani sesti serie",2023-11-13,14:22:00
https://www.tio.ch/svizzera/attualita/1712078/l-europa-park-e-sicuro-controlliamo-ogni-ruota-tutti-i-giorni,it,L'Europa-Park è sicuro? «Controlliamo ogni ruota tutti i giorni»,"europa-park,ogni,sicurezza,ruota,controlliamo,germania,parco divertimenti,verifica,divertimenti,vengono",2023-11-13,15:03:00
https://www.tio.ch/ticino/attualita/1712152/in-ricordo-di-roberto-leydi,it,In ricordo di Roberto Leydi,"convegno,cde,roberto,due,svizzera,roberto leydi,leydi,serate,due serate,novembre",2023-11-13,15:14:00
https://www.tio.ch/svizzera/cronaca/1712153/finestrino-autobus-ora-winterthur-venerdi,it,Panico sul bus: un giovane rompe un finestrino con un martello d'emergenza,"finestrino,autobus,fuga,winterthur,passeggeri,ora,venerdì,zurigo,autobus urbano,pranzo",2023-11-13,15:23:00
https://www.tio.ch/dal-mondo/attualita/1712176/amnistia-agenti-reati-responsabilita-catalano,it,L'amnistia per 300 indipendentisti e 73 agenti,"amnistia,agenti,reati,responsabilità penale,responsabilità,catalano,spagna,fonti,collegati,reati collegati processo",2023-11-13,15:58:00
https://www.tio.ch/svizzera/attualita/1712172/co2-riforestazione-emissioni-risparmio-gigatonnellate,it,Dalla riforestazione un risparmio di CO2 maggiore delle emissioni,"essere,studio,riforestazione,emissioni,co2,può,gigatonnellate,aree,aree degradate,raggiunto ripristinando",2023-11-13,16:02:00
https://www.tio.ch/sport/calcio/1712174/daprela-lugano-match-corso-difensore,it,Un mese di stop per Daprelà,"daprelà,lugano,match,corso,difensore,league,zurigo,corso match,ieri lugano,fabio",2023-11-13,16:18:00
https://www.tio.ch/svizzera/cronaca/1712184/malore-al-volante-muore-77enne,it,"Malore al volante, muore 77enne","volante,77enne,malore,sciaffusa,tentativi,rianimazione,perso,tentativi rianimazione,inutili tentativi,inutili tentativi rianimazione",2023-11-13,16:22:00
https://www.tio.ch/rubriche/ospite/1712191/consiglio-fabio-regazzi-berna-stati,it,Convincenti a Berna,"ticinese,fabio,fabio regazzi,candidato,berna,consiglio,regazzi,stati,problemi,cantone",2023-11-13,16:29:00
https://www.tio.ch/ticino/cronaca/1712190/un-igiene-un-po-troppo-intima-il-sindaco-inaccettabile,it,Un'igiene un po' troppo... intima. Il sindaco: «Inaccettabile»,"sindaco,chiasso,arrigoni,scatto,cose mai,cose,cose mai viste,fa,mai viste,viste",2023-11-13,16:55:00
https://www.tio.ch/people/people/1712095/nina-moric-il-tentato-suicidio-un-gesto-contro-chi-voleva-portare-via-mio-figlio,it,Nina Moric: «Il tentato suicidio un gesto contro chi voleva portare via mio figlio»,"figlio,gesto,carlos,portare via,nina,moric,nina moric,tv,tornata,showgirl",2023-11-13,17:00:00
https://www.tio.ch/svizzera/attualita/1712151/la-stretta-di-keller-sutter-sulla-spesa-oltreconfine-da-dichiarare-se-sopra-i-150-fr,it,La stretta di Keller-Sutter sulla spesa oltreconfine: da dichiarare se sopra i 150 fr.,"keller-sutter,acquisti,iva,finanze,spesa,svizzera,franchi,progetto,potrebbe,federale",2023-11-13,17:04:00
https://www.tio.ch/svizzera/attualita/1712231/svizzera-cassis-cornado-ambasciatore-berna-italia-ignazio,it,Ignazio Cassis incontra l'ambasciatore d'Italia a Berna,"cornado,ambasciatore,italia,svizzera,berna,cassis,ignazio cassis,ignazio,soffermati,cooperazione",2023-11-13,17:49:00
https://www.tio.ch/dal-mondo/cronaca/1712240/toscana-danni-miliardi-ministro-musumeci,it,"Alluvione in Toscana, la conta dei danni tocca i 2 miliardi di euro","danni,miliardi,toscana,italia,maltempo,ministro,musumeci,giani,detto,polemiche",2023-11-13,18:10:00
https://www.tio.ch/sport/calcio/1712127/yakin-murat-europei-tami-parleremo-dicembre,it,Tami: «Parleremo con Yakin a dicembre»,"nazionale,tami,dicembre,allenatore,europei,murat,yakin,parleremo,svizzera,decideremo",2023-11-13,18:13:00
https://www.tio.ch/sport/calcio/1712246/anthony-braizat-league-46enne-marco,it,Anthony Braizat silurato,"anthony,anthony braizat,super league,braizat,league,46enne,stade losanna,schultz heiko,marco,schultz heiko vogel",2023-11-13,18:26:00
https://www.tio.ch/svizzera/attualita/1712149/le-zecche-svizzere-piu-pericolose-di-quanto-si-immaginava,it,Le zecche svizzere? Più pericolose di quanto si immaginava,"zecche,virus,batteri,studio,maggior parte,pubblicato,dimostrato,studio pubblicato,pubblicato oggi,esemplari",2023-11-13,19:00:00
https://www.tio.ch/dal-mondo/attualita/1712257/bosnia-nell-ue-la-slovenia-chiedera-a-bruxelles-di-accelerare,it,"Bosnia nell'Ue, la Slovenia chiederà a Bruxelles di accelerare","bruxelles,ue,slovenia,golob,bosnia,michel,robert golob,lettera,premier,sloveno",2023-11-13,19:20:00
https://www.tio.ch/svizzera/politica/1712259/donne-sommaruga-reykjavik-premiata-simonetta,it,"Pioniera politica, premiata Simonetta Sommaruga","premiata,reykjavik,simonetta,sommaruga,simonetta sommaruga,premio,donne,federale,ex consigliera,consigliera federale",2023-11-13,19:25:00
https://www.tio.ch/svizzera/attualita/1712262/maltempo-e-allerta-oltre-il-san-gottardo,it,"Maltempo, è allerta oltre il San Gottardo","vallese,allerta,basso vallese,precipitazioni,canton,zone,vaud,forti precipitazioni,alcune zone,canton vaud",2023-11-13,20:11:00
https://www.tio.ch/dal-mondo/cronaca/1712263/khan-mandati-corruzione-imran-pakistan-arresto-due-altri,it,Altri due mandati d'arresto per Imran Khan,"imran,khan,imran khan,pakistan,mandati,altri due,arresto,due,corruzione,altri",2023-11-13,20:23:00
https://www.tio.ch/dal-mondo/politica/1712266/albania-italia-ce-centro-accoglienza-guantanamo,it,«Guantanamo da noi? Sarà un centro di accoglienza europeo»,"guantanamo,ce,centro,accoglienza,albania,italia,rama,polemiche,polemiche incomprensibili,albanese edi",2023-11-13,20:59:00
